run,engine,backend,length,repeat,phase,ttft_ms,e2e_ms,cache_source,cached_tokens,orbitkv_load_bytes,orbitkv_load_ms,matches_cold_output
vllm-lmcache-mp,vllm,lmcache,1024,0,cold,121.10568955540657,215.59510007500648,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,0,hbm_hit,25.096286088228226,112.8627099096775,mixed,1023,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,0,after_pressure,26.875369250774384,113.63117769360542,external,1023,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,1,cold,120.74955552816391,215.39531275629997,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,1,hbm_hit,23.57609197497368,111.44328489899635,mixed,1023,0,0,False
vllm-lmcache-mp,vllm,lmcache,1024,1,after_pressure,28.064969927072525,116.06909707188606,external,1023,0,0,False
vllm-lmcache-mp,vllm,lmcache,1024,2,cold,121.035385876894,215.56273102760315,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,2,hbm_hit,23.435797542333603,111.26496270298958,mixed,1023,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,2,after_pressure,25.54997056722641,113.51767182350159,external,1023,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,3,cold,120.89569494128227,215.6168408691883,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,3,hbm_hit,23.232512176036835,111.14262416958809,mixed,1023,0,0,False
vllm-lmcache-mp,vllm,lmcache,1024,3,after_pressure,26.10129490494728,113.86427655816078,external,1023,0,0,False
vllm-lmcache-mp,vllm,lmcache,1024,4,cold,120.86157128214836,215.5185043811798,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,4,hbm_hit,23.33739399909973,111.17229983210564,mixed,1023,0,0,True
vllm-lmcache-mp,vllm,lmcache,1024,4,after_pressure,29.663387686014175,117.31253191828728,external,1023,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,0,cold,481.1698906123638,586.7713764309883,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,0,hbm_hit,29.41649779677391,119.59771066904068,mixed,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,0,after_pressure,42.33174026012421,132.14505091309547,external,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,1,cold,480.3919643163681,586.0995575785637,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,1,hbm_hit,28.730109333992004,118.98015812039375,mixed,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,1,after_pressure,39.31491822004318,129.42826747894287,external,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,2,cold,481.40234500169754,587.341632694006,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,2,hbm_hit,29.61806207895279,119.52286586165428,mixed,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,2,after_pressure,39.31242600083351,129.82749566435814,external,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,3,cold,481.0677580535412,587.0572999119759,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,3,hbm_hit,30.04886955022812,120.2191486954689,mixed,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,3,after_pressure,39.99203070998192,130.01718372106552,external,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,4,cold,479.8264428973198,586.173988878727,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,4,hbm_hit,31.189262866973877,121.32157385349274,mixed,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,4096,4,after_pressure,39.610356092453,129.7481469810009,external,4095,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,0,cold,1010.3281103074551,1121.7090003192425,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,0,hbm_hit,31.974956393241882,126.50837004184723,mixed,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,0,after_pressure,56.13498017191887,150.59693157672882,external,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,1,cold,1011.5642473101616,1121.027883142233,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,1,hbm_hit,32.25814923644066,126.62659212946892,mixed,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,1,after_pressure,55.66298961639404,149.89805594086647,external,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,2,cold,1010.6816850602627,1122.1249103546143,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,2,hbm_hit,31.863395124673843,126.14806741476059,mixed,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,2,after_pressure,57.58281797170639,151.97789669036865,external,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,3,cold,1012.156754732132,1121.7263638973236,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,3,hbm_hit,32.18066692352295,126.51990354061127,mixed,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,3,after_pressure,56.652288883924484,151.09989047050476,external,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,4,cold,1010.3944726288319,1121.7321492731571,miss,0,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,4,hbm_hit,31.988270580768585,126.18273124098778,mixed,8191,0,0,True
vllm-lmcache-mp,vllm,lmcache,8192,4,after_pressure,57.10432678461075,151.32664889097214,external,8191,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,0,cold,118.23903024196625,216.68637543916702,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,0,hbm_hit,36.66334226727486,128.9624162018299,hbm,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,0,after_pressure,33.120062202215195,125.50117820501328,external,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,1,cold,118.13709139823914,216.98378771543503,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,1,hbm_hit,28.82371097803116,121.1034469306469,hbm,960,0,0,False
sglang-lmcache-mp,sglang,lmcache,1024,1,after_pressure,32.995328307151794,125.37028267979622,external,960,0,0,False
sglang-lmcache-mp,sglang,lmcache,1024,2,cold,117.97038838267326,216.54029935598373,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,2,hbm_hit,28.38410809636116,120.76298519968987,hbm,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,2,after_pressure,33.65207463502884,125.95874443650246,external,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,3,cold,117.91743710637093,216.4659984409809,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,3,hbm_hit,28.183717280626297,120.3596256673336,hbm,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,3,after_pressure,33.17153826355934,125.49743428826332,external,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,4,cold,117.8252063691616,216.53900295495987,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,4,hbm_hit,28.52853015065193,120.70204690098763,hbm,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,1024,4,after_pressure,33.17619115114212,125.40283054113388,external,960,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,0,cold,473.8621674478054,586.5853615105152,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,0,hbm_hit,29.9040786921978,126.27167254686356,hbm,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,0,after_pressure,43.980397284030914,140.4474452137947,external,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,1,cold,473.8023243844509,586.5164250135422,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,1,hbm_hit,29.6156145632267,125.86939707398415,hbm,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,1,after_pressure,44.03623193502426,140.57553559541702,external,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,2,cold,474.05579313635826,586.7061503231525,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,2,hbm_hit,29.366154223680496,125.72643533349037,hbm,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,2,after_pressure,45.01696676015854,141.36428013443947,external,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,3,cold,474.173866212368,586.836002767086,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,3,hbm_hit,29.48548272252083,125.79642236232758,hbm,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,3,after_pressure,43.994102627038956,140.46913757920265,external,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,4,cold,474.0101397037506,586.6889208555222,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,4,hbm_hit,29.65393289923668,126.12323090434074,hbm,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,4096,4,after_pressure,44.08860206604004,140.81721752882004,external,4032,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,0,cold,1004.0372610092163,1137.594886124134,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,0,hbm_hit,31.501423567533493,134.31403413414955,hbm,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,0,after_pressure,58.27014893293381,161.02397814393044,external,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,1,cold,1002.483207732439,1135.5409659445286,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,1,hbm_hit,31.016673892736435,133.9903138577938,hbm,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,1,after_pressure,58.94535407423973,161.7010459303856,external,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,2,cold,1002.1822974085808,1135.1418420672417,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,2,hbm_hit,31.04880079627037,133.75338912010193,hbm,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,2,after_pressure,58.26308950781822,160.8227752149105,external,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,3,cold,1002.1871700882912,1135.474618524313,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,3,hbm_hit,31.103938817977905,133.5831992328167,hbm,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,3,after_pressure,58.760546147823334,161.39137744903564,external,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,4,cold,1002.4455189704895,1135.3932991623878,miss,0,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,4,hbm_hit,31.141288578510284,133.49764049053192,hbm,8128,0,0,True
sglang-lmcache-mp,sglang,lmcache,8192,4,after_pressure,60.03502756357193,162.77294605970383,external,8128,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,0,cold,119.14978176355362,210.97509190440178,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,0,hbm_hit,21.488331258296967,109.10969227552414,mixed,1023,9437184.0,0.530214,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,0,after_pressure,24.43307638168335,112.10564523935318,external,1023,150994944.0,5.081068,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,1,cold,119.19504776597023,211.08706295490265,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,1,hbm_hit,20.53205668926239,108.2453802227974,mixed,1023,9437184.0,0.6262220000000001,False
vllm-orbitkv-kernel,vllm,orbitkv,1024,1,after_pressure,24.11612868309021,111.90108954906464,external,1023,150994944.0,4.894679,False
vllm-orbitkv-kernel,vllm,orbitkv,1024,2,cold,118.95189061760902,210.66269651055336,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,2,hbm_hit,20.34401148557663,108.13619568943977,mixed,1023,9437184.0,0.44367099999999965,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,2,after_pressure,24.31374043226242,111.95602267980576,external,1023,150994944.0,4.923303000000001,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,3,cold,118.31776052713394,210.41914448142052,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,3,hbm_hit,20.780064165592194,108.59070718288422,mixed,1023,9437184.0,0.41969000000000034,False
vllm-orbitkv-kernel,vllm,orbitkv,1024,3,after_pressure,24.312470108270645,111.86789348721504,external,1023,150994944.0,4.640640000000001,False
vllm-orbitkv-kernel,vllm,orbitkv,1024,4,cold,118.91491711139679,210.49824729561806,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,4,hbm_hit,20.471341907978058,108.08999836444855,mixed,1023,9437184.0,0.426395999999999,True
vllm-orbitkv-kernel,vllm,orbitkv,1024,4,after_pressure,24.27486702799797,111.93441227078438,external,1023,150994944.0,4.660806,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,0,cold,476.1997237801552,582.5818181037903,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,0,hbm_hit,23.044899106025696,112.84245178103447,mixed,4095,9437184.0,0.47371499999999955,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,0,after_pressure,42.55774989724159,132.3891021311283,external,4095,603979776.0,20.075377,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,1,cold,477.5874838232994,581.9863975048065,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,1,hbm_hit,22.462371736764908,112.4604381620884,mixed,4095,9437184.0,0.4391990000000012,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,1,after_pressure,42.981743812561035,132.89804756641388,external,4095,603979776.0,19.554119,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,2,cold,476.49042680859566,581.4487747848034,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,2,hbm_hit,22.860538214445114,112.77200281620026,mixed,4095,9437184.0,0.42019000000000084,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,2,after_pressure,41.5358692407608,131.3791386783123,external,4095,603979776.0,18.773497,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,3,cold,476.5600450336933,582.5680643320084,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,3,hbm_hit,22.556975483894348,112.48786747455597,mixed,4095,9437184.0,0.461536999999998,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,3,after_pressure,42.57883131504059,132.5266845524311,external,4095,603979776.0,19.837677,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,4,cold,476.8070876598358,582.2376161813736,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,4,hbm_hit,22.86728471517563,112.80383169651031,mixed,4095,9437184.0,0.4375600000000035,True
vllm-orbitkv-kernel,vllm,orbitkv,4096,4,after_pressure,42.64311492443085,132.6300911605358,external,4095,603979776.0,19.78592400000001,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,0,cold,1006.1076059937477,1131.5181851387024,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,0,hbm_hit,25.849785655736923,120.02050504088402,mixed,8191,9437184.0,0.453207000000011,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,0,after_pressure,63.76330181956291,157.9333357512951,external,8191,1207959552.0,38.661264,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,1,cold,1007.1792379021645,1132.9462565481663,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,1,hbm_hit,25.417350232601166,119.71055716276169,mixed,8191,9437184.0,0.43029699999999615,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,1,after_pressure,62.64211982488632,156.94234520196915,external,8191,1207959552.0,37.79348500000002,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,2,cold,1007.2589963674545,1133.1139765679836,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,2,hbm_hit,25.4385843873024,119.59899216890335,mixed,8191,9437184.0,0.4551760000000016,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,2,after_pressure,64.288679510355,158.40693563222885,external,8191,1207959552.0,40.11698599999999,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,3,cold,1006.8934299051762,1132.496252655983,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,3,hbm_hit,24.67932179570198,118.59654635190964,mixed,8191,9437184.0,0.43982300000000585,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,3,after_pressure,63.40287998318672,157.23584592342377,external,8191,1207959552.0,39.415801,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,4,cold,1006.6407360136509,1132.3349103331566,miss,0,0,0,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,4,hbm_hit,25.368690490722656,120.3351579606533,mixed,8191,9437184.0,0.4314200000000157,True
vllm-orbitkv-kernel,vllm,orbitkv,8192,4,after_pressure,62.79343366622925,156.90872073173523,external,8191,1207959552.0,38.79864300000002,True
